id,lang,split,tweet,soft_label,hard_label
103499,es,TRAIN_ES,@hatrian @HECNIU @TenochHuerta - ¿A quién le corresponde terminar con el victimismo Tenochito?- A todos! 😉👍,"{'NO': 0.833333333333333, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103500,es,TRAIN_ES,@JosepArgiles @danielmontgat La policía usó la fuerza mínima indispensable para cumplir la resolución judicial que os saltasteis a la torera poniendo a abuelos y críos como escudos humanos. Hasta el TEDH parece verlo ajustado derecho. Vuestro falso victimismo solo engaña al rebaño catalazombie. https://t.co/oHN5UJajb0,"{'NO': 0.833333333333333, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103501,es,TRAIN_ES,¿Primer caso de “violación” en el metaverso? https://t.co/SuqBGNdgQy via @QuienlosabeNews #Metaverse #violacion,"{'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.33333333333333304, 'SEXUAL-VIOLENCE': 0.6666666666666661, 'OBJECTIFICATION': 0.16666666666666602, 'NO': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0}","['STEREOTYPING-DOMINANCE', 'SEXUAL-VIOLENCE']"
103502,es,TRAIN_ES,"Siempre que veo a gente defendiendo a sus conocidos cuando los acusan de acoso, maltrato, violación, abuso, etc., pienso en todos los vídeos que he visto acerca de asesinos o violadores seriales que para sus vecinos e incluso familiares cercanos eran ciudadanos ""ejemplares"" que","{'OBJECTIFICATION': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.5, 'NO': 0.33333333333333304, 'IDEOLOGICAL-INEQUALITY': 0.33333333333333304, 'STEREOTYPING-DOMINANCE': 0.0, 'SEXUAL-VIOLENCE': 0.0}","['MISOGYNY-NON-SEXUAL-VIOLENCE', 'IDEOLOGICAL-INEQUALITY']"
103503,es,TRAIN_ES,"La última frase es violación, 365 días y tiró la frase del año en las últimas 24 horas.","{'SEXUAL-VIOLENCE': 0.833333333333333, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'OBJECTIFICATION': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'NO': 0.0}",['SEXUAL-VIOLENCE']
103504,es,TRAIN_ES,"@vanedelatorre FARCnesa de La Torre hablando con la ponzoña que desde chapina se le conoce, lo único que merece su aplauzo es cualquier secuestro o violacion u otro crimen de sus amigos @ComunesCoL ""das asco chapina""","{'SEXUAL-VIOLENCE': 0.6666666666666661, 'NO': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'OBJECTIFICATION': 0.0}",['SEXUAL-VIOLENCE']
103505,es,TRAIN_ES,"A ver si entiendo. ¿Hoy les parece una violación a las libertades tener que presentar el carné de vacunas, pero hace un año y medio les parecían fabulosas las cuarentenas y apoyar el hashtag ""quédate en casa""?.","{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103506,es,TRAIN_ES,La carrera no vale. La jugada viva y con violácion de la regla es la del corredor que va desde la primera base. https://t.co/4rbZG4Q4p4,"{'NO': 0.833333333333333, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103507,es,TRAIN_ES,"@pacey__witter Anda al Jumbo, ahí es con violación incluída 😂","{'OBJECTIFICATION': 0.16666666666666602, 'SEXUAL-VIOLENCE': 0.833333333333333, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.33333333333333304, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'NO': 0.0, 'STEREOTYPING-DOMINANCE': 0.0}","['SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
103508,es,TRAIN_ES,"@EuricSanti No entender el concepto de violación a libertad y derechos humanos, son solo algunos de los efectos colaterales más notorio de la vacuna. En resumen, convierte al vacunado en simple estúpido irracional.","{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103509,es,TRAIN_ES,"@MilenoAgusto @Oz_fes @RaulHolguinMata @JuanIba81833972 @SrMoys @jeancarlopmag @SCJN +y sobre los vatos que abandonan a sus parejas e hijo, esos weyes se van sin más, y crees que se les investiga y juzga por esto? cuando ni si quiera un caso de feminicidio o violación se investiga cómo debe de ser?","{'NO': 0.6666666666666661, 'IDEOLOGICAL-INEQUALITY': 0.33333333333333304, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103510,es,TRAIN_ES,"@Alex5Thunder @jensuismo Benzema no es violador amigo, si vas a insultar por lo menos hacerlo bien, a el lo acusaron de chantaje, no de violación, asi que no te pases","{'NO': 0.4, 'SEXUAL-VIOLENCE': 0.6000000000000001, 'STEREOTYPING-DOMINANCE': 0.2, 'OBJECTIFICATION': 0.2, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.2, 'IDEOLOGICAL-INEQUALITY': 0.0}",['SEXUAL-VIOLENCE']
103511,es,TRAIN_ES,"@Lekerken @babyaetchecopar Con consentimiento y a los 16 años; se llame como se llame es lo mismo el novio de 23 que el futbolista de 26 o un actor de 40.No sé en Cuba o Nicaragua, pero aquí (con o sin ""consentimiento"") con hasta 15 años SIEMPRE ES VIOLACIÓN, y si el novio o no novio es mayor...","{'SEXUAL-VIOLENCE': 1.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.33333333333333304, 'OBJECTIFICATION': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'NO': 0.0, 'STEREOTYPING-DOMINANCE': 0.0}","['SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
103512,es,TRAIN_ES,"Antes que nada es una violación a la privacidad. Y después, un dolor de cabeza morfosintáctico. Ni siquiera saben redactar una nota! https://t.co/s6p7uIdJC9","{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103513,es,TRAIN_ES,"EL GOBIERNO NAZIONALSOCIALISTA,PERMITE O TOLERA?(POR INACCION)LA VIOLENCIA CALLEJERA,LA INMIGRACION ILEGAL,LA VIOLACION,LA OKUPACION,Y TODO ESO ATENTA,PRECISAMENTE,CONTRA LA SOCIEDAD ESPAÑOLA Y SUS GENTES","{'NO': 0.833333333333333, 'SEXUAL-VIOLENCE': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103514,es,TRAIN_ES,@MariuxiRivas Como puede comparar un embarazo deseado con una VIOLACIÓN!,"{'OBJECTIFICATION': 0.33333333333333304, 'SEXUAL-VIOLENCE': 0.833333333333333, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.33333333333333304, 'NO': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0}","['OBJECTIFICATION', 'SEXUAL-VIOLENCE', 'STEREOTYPING-DOMINANCE']"
103515,es,TRAIN_ES,"@tengountigre Una cosa es una denuncia de violacion, que la justicia definirá y otra politizarla…. Lo que estás haciendo vos.","{'IDEOLOGICAL-INEQUALITY': 0.6666666666666661, 'SEXUAL-VIOLENCE': 0.16666666666666602, 'NO': 0.33333333333333304, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['IDEOLOGICAL-INEQUALITY']
103516,es,TRAIN_ES,"Así es, un preso politico con toda la ilegalidad y violación a su privación de libertad. https://t.co/gq2m8ldpJG","{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103517,es,TRAIN_ES,"@sebastiansichel @joseantoniokast @tere_marinovic @MinMujeryEG a Kast y compañia les gusta el maltrato y  la Violacion de Mujeres, la justifican ,la veneran e incluso la perdonan. https://t.co/6gFmawffAK","{'SEXUAL-VIOLENCE': 0.833333333333333, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.33333333333333304, 'OBJECTIFICATION': 0.33333333333333304, 'NO': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0}","['SEXUAL-VIOLENCE', 'STEREOTYPING-DOMINANCE', 'OBJECTIFICATION']"
103518,es,TRAIN_ES,"@gatoprochina China está intentando llevar a cabo políticas para sanear el problema de natalidad que tendrá dentro de mucho tiempo. No creo que sea la única, pero mientras el aborto solo se aplique en casos que en verdad lo ameriten (violación, peligro inminente de la madre) está bien.","{'NO': 0.33333333333333304, 'IDEOLOGICAL-INEQUALITY': 0.33333333333333304, 'OBJECTIFICATION': 0.5, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'SEXUAL-VIOLENCE': 0.0}","['IDEOLOGICAL-INEQUALITY', 'OBJECTIFICATION']"
103519,es,TRAIN_ES,"La única continuidad que debe acabar es la de Maduro. Es la continuidad de la dictadura,el sufrimiento, desmantelamiento del estado, injerencia cubana, corrupción, violación de DDHH y crímenes de lesa humanidad. La continuidad de @jguaido es la via constitucional para enfrentarla","{'NO': 0.833333333333333, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'OBJECTIFICATION': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0}",['NO']
103520,es,TRAIN_ES,"Cada día me queda más claro de que en el periodismo español se le tiene miedo a una palabra en concreto y es a la palabra VIOLACIÓN. Por favor, empecemos a llamar a las cosas por su nombre, que no somos críos.","{'NO': 0.5, 'SEXUAL-VIOLENCE': 0.33333333333333304, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.0, 'OBJECTIFICATION': 0.0}",
103521,es,TRAIN_ES,"@Angelesokay Las cárceles no rehabilitan nada, porque la rehabilitación no existe por definición, por ende la mayoría de las personas que cometen delitos, violación entre otras no acceden a esa premisa.","{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103522,es,TRAIN_ES,"@kaempffer_vika @MailenCaraco70 Seguro KKKast no es una mala copia de Bolsonaro: nacionalismo, negacionismo climático, justificación de violación de DDHH, admiradores de Pinochet.","{'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'NO': 0.6666666666666661, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103523,es,TRAIN_ES,"@sxrcxsticmel Si bien ella no debió decidir sobre la vasectomía de forma unilateral, lo que él le hizo a Sookie es un tipo de violación…","{'SEXUAL-VIOLENCE': 0.5, 'NO': 0.5, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",
103524,es,TRAIN_ES,"@IglesiasJulio87 Por qué con tantas pruebas de todo su vida de guerrillero, delincuente y mal alcalde las personas siguen creyendo que es una opción?Tuvo mujeres menores lo que es claramente una violacion,tiene clara participación en reclutamiento y promueve  la violencia,qué pasa?","{'OBJECTIFICATION': 0.16666666666666602, 'SEXUAL-VIOLENCE': 0.6666666666666661, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'NO': 0.0}",['SEXUAL-VIOLENCE']
103525,es,TRAIN_ES,"@diariodecuba @habaneroycubano @MarcoRubioCuba @Cubalex2 @CubalexDDHH @observacuba @ErikaGuevaraR @WHAAsstSecty Que dirán @petrogustavo y @piedadcordoba  de esta violación a los derechos humanos, o será que como la comete la dictadura de sus afectos se van a quedar callados?","{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103526,es,TRAIN_ES,"@OsoButcher1 Mira, yo personalmente estoy en contra del aborto. Es mas, ni siquiera en casos de violacion. Sin embargo, tu frase es completamente totalitaria. Decis que un liberal no puede estar a favor del aborto: de hecho, Murray Rothbard, el principal referente de Milei, esta a favor. https://t.co/dY91QlYrad","{'NO': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.5, 'STEREOTYPING-DOMINANCE': 0.5, 'OBJECTIFICATION': 0.33333333333333304, 'SEXUAL-VIOLENCE': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602}","['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE', 'OBJECTIFICATION']"
103527,es,TRAIN_ES,"@JORGE_A_LARA @fdbedout Petro y no pasa nadaFARC y no pasa nada ELN y no pasa nada Odebrecht Nobel y no pasa nada, Las IMPOLUTAS de Don Santos  y no pasa nada, Reclutamiento y violación de niños por FARC y no pasa nada y así  pasa de todo","{'NO': 0.6666666666666661, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'SEXUAL-VIOLENCE': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103528,es,TRAIN_ES,"@videlanoi Los zurdos se dan licencia para poner los nombres que quieran a su acciones. Y para muestra la violacion de la RAE, con el todos,  todas, todas. .","{'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'NO': 0.6666666666666661, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103529,es,TRAIN_ES,@RoCasCam @LOVREGA Pero qué pasa si ese decreto implica la violación de otras leyes? Dudo mucho que eso esté permitido en la ley.,"{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103530,es,TRAIN_ES,"La imposición mediante la coerción proveniente del poder y la fuerza coercitiva del gobierno no implica aceptación, lo que existe es temor en la población como consecuencia de la violación a derechos fundamentales de los ciudadanos establecidos y reglamentados en la Constitución. https://t.co/vcpIeUVA6m","{'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'NO': 0.833333333333333, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103531,es,TRAIN_ES,"@kryptpublicidad Y Mr. músculo sigue afirmando que eran solo caricias, que jamas hubo en Venezuela violación de derechos humanos. Le podemos creer??","{'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'SEXUAL-VIOLENCE': 0.16666666666666602, 'NO': 0.6666666666666661, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103532,es,TRAIN_ES,"@SandraComunes O le hicieron mucho daño, como le pasó a Garavito. Que lo violaron y entonces decidió hacer lo mismo.?  Nunca he estado de acuerdo con la violencia, por eso me controlo apesar de tanta violación de derechos humanos que he presenciado.","{'SEXUAL-VIOLENCE': 0.16666666666666602, 'NO': 0.833333333333333, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103533,es,TRAIN_ES,"#15Ene La Central UNETE exige la inmediata libertad de nuestro compañero dirigentw sindical Jean Mendoza,  quien fue detenido arbitrariamente por el CICPC la tarde de hoy. ¡Basta de violación a la libertad sindical y derecho humanos de los venezolanos! https://t.co/a8AcNc3rk7","{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103534,es,TRAIN_ES,"@OF_LTOl Un chero callo al bote x violacion a una menor, y adentro lo cogieron 8 negros y dijo que lo hiso fue moverse rapido para que todos se fueran rapido 🤣🤣🤣🤣🤣🤣","{'SEXUAL-VIOLENCE': 0.5, 'OBJECTIFICATION': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'NO': 0.33333333333333304, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0}",['SEXUAL-VIOLENCE']
103535,es,TRAIN_ES,"UHHH, QUE PROBLEMON...A CUIDARSE CHICOS DE AQUI EN MAS...KICILLOF EN UN ACTO CON LA BONAERENSE FUE CLARO CON LA POLICIA: ""NO VOY A PERMITIR NINGUNA VIOLACION, A LOS DERECHOS HUMANOS""SABES QUE ? LA POLICIA NO TE VA A DETENER UN SOLO CHORRO NI DISPARARLE  POR LAS DUDAS. https://t.co/6rhqiEH7tb","{'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'NO': 0.6666666666666661, 'SEXUAL-VIOLENCE': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103536,es,TRAIN_ES,🔴 Violación en grupo en Palermo: seis depravados abusaron de una joven arriba de un auto  #necochea #diarionecochea...https://t.co/WKeZuRZFuf,"{'SEXUAL-VIOLENCE': 0.6666666666666661, 'NO': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.33333333333333304, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'OBJECTIFICATION': 0.0}","['SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
103537,es,TRAIN_ES,"Todo eso ya pasó en otros reality!Al final s dedican a copiar escenas d otros reality?Solo les falta copiar cuando s emborrachan violación tirarse agua,follar,poco más?No sé si en los q estuvo el también paso algo?Nuca lo seguí!solo los d España! Pero los mejores los d Mercedes M https://t.co/bLqUNuwIrF","{'NO': 0.5, 'SEXUAL-VIOLENCE': 0.33333333333333304, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.33333333333333304, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.0, 'OBJECTIFICATION': 0.0}",
103538,es,TRAIN_ES,"@elpadrejesus_ ""Benedicto XVI (...) el movimiento ecológico ha establecido que hay límites en la naturaleza que no se pueden ignorar y, del mismo modo, la persona humana posee una naturaleza que se le ha dado “y la violación o negación de esta puede llevar a la autodestrucción”.""","{'OBJECTIFICATION': 0.16666666666666602, 'SEXUAL-VIOLENCE': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'NO': 0.833333333333333, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0}",['NO']
103539,es,TRAIN_ES,"Nada hemos obtenido sin luchar, a veces hasta perder la vida como algunas Sufragistas, doctoras de salud reproductiva, trabajadoras de fábricas, estudiantes, víctimas de violacion como arma de guerra, en fin https://t.co/Rq4Ikh6ovp","{'NO': 0.33333333333333304, 'IDEOLOGICAL-INEQUALITY': 0.5, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['IDEOLOGICAL-INEQUALITY']
103540,es,TRAIN_ES,Un hombre de #Nevada que se declaró culpable en tribunales estatales y federales de delitos derivados del secuestro y violación de dos adolescentes fue sentenciado el martes a unos 15 años más en una prisión federal. https://t.co/e6lBsbJDnj,"{'SEXUAL-VIOLENCE': 0.33333333333333304, 'NO': 0.5, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'OBJECTIFICATION': 0.0}",
103541,es,TRAIN_ES,"@Jacobogg Jajajajaja sí, que triste es reír en un sin sabor que dejan estos abusadores dictadores. Para renovar su autoritarismo, además de violar nuestros derechos como nicagüenses, se gastaron un montón de dinero que no tenemos, seguramente ahí fue a parar el préstamo del FMI.","{'NO': 0.833333333333333, 'OBJECTIFICATION': 0.16666666666666602, 'SEXUAL-VIOLENCE': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0}",['NO']
103542,es,TRAIN_ES,"De esto sí vale la pena asustarse, y no de esos montajes malos de ""chinas"" que en realidad son hombres que circulan tanto por la red.Adjunto una fotis del 2020 sacada de sohu (搜狐), sin ningún propósito de violar ningún derecho de autor. El uso es ilustrativo.(2, continúa) https://t.co/Lv8CvDrbz8","{'NO': 0.833333333333333, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103543,es,TRAIN_ES,"@jlespert Ay que risa un k enojado x violar la ley con una multiprocesada a la cabeza! Jajaja en serio, no tienen una migaja de vergüenza? Ni cdo miran a sus hijos?","{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103544,es,TRAIN_ES,"@ivanch0 @petrogustavo Y que no puede violar los tratados de comercio, que aunque no nos gusten, estan vigentes y se reflrman de congreso a congreso.Vendedor de falacias!!!!!","{'NO': 0.833333333333333, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103545,es,TRAIN_ES,"@JackelineWB @JohnMAckerman @lopezobrador_ tu eres el absurdo, o sea Loret si tiene derecho de violar la privacidad de personas civiles??","{'SEXUAL-VIOLENCE': 0.16666666666666602, 'NO': 0.6666666666666661, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103546,es,TRAIN_ES,"@RegeneracionMx No tienen el mínimo de vergüenza,los primeros en violar todas las leyes,la Constitución,normas y reglamentos,en no rendir cuentas a nadie y ménos transparentar cómo despilfarran el dinero del pueblo,en un plan ridículo piden al INE hacerlo,de pena ajena.","{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103547,es,TRAIN_ES,@React734 @augusto_toribio @cruces_isaias @jjcc_chile A ver violar? Matar niños? Mutilar a mujeres? Traficante de drogas? En que libro leiste eso en uno de baradit supongoTotal es menos del 1% del total de tu ideologia politica en daños,"{'NO': 0.6666666666666661, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'SEXUAL-VIOLENCE': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103548,es,TRAIN_ES,"El ex Beatle mencionó que no pudo haber copiado la canción porque nunca había escuchado “He’s so fine”; puedes ser cierto, pero para violar los derechos de autor no se necesita intención, puede ser no intencionalmente el proceso legal puede seguir su curso, tal y como pasó con él","{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
103549,es,TRAIN_ES,@Articulo66Nica Compañeros...de robo de violar los derechos humanos y no de asesinar...para éso usan ése termino repugnante.Viva Nicaragua libre,"{'NO': 0.833333333333333, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
